id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
46075,46075,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 4 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46076,46076,11,Point::Stone,1,0,Dragon Stone x1,Get 5 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46077,46077,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 6 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46078,46078,40001,AwakeningItem,3,0,Master's Mark x3,Get 7 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46079,46079,11,Point::Stone,2,0,Dragon Stone x2,Get 8 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46080,46080,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 9 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46081,46081,1003500,Card,1,0,Super Saiyan Goku x1,Get 10 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46082,46082,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 11 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46083,46083,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Get 12 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46084,46084,40001,AwakeningItem,3,0,Master's Mark x3,Get 13 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46085,46085,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 14 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46086,46086,1001510,Card,1,0,Bardock x1,Get 15 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46087,46087,40001,AwakeningItem,3,0,Master's Mark x3,Get 16 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46088,46088,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 17 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46089,46089,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,Get 18 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46090,46090,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Get 19 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46091,46091,1004010,Card,1,0,Super Saiyan 2 Gohan (Youth) x1,Get 20 wins in World Tournament,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46092,46092,11,Point::Stone,1,0,Dragon Stone x1,Reach King Chappa Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46093,46093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Reach Hercule Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46094,46094,5,TrainingField,3,0,King Kai's Planet (10G) x3,Reach Videl Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46095,46095,1,AwakeningItem,30,0,Gregory x30,Reach Master Roshi Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46096,46096,6,SupportItem,10,0,Senzu Bean x10,Reach Korin Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46097,46097,11,Point::Stone,1,0,Dragon Stone x1,Reach Kami Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46098,46098,4,TrainingField,10,0,Snake Way x10,Reach King Yemma Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46099,46099,8,TrainingField,5,0,Supreme Kai's Planet x5,Reach King Kai Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46100,46100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46101,46101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
46102,46102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier,2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47001,47001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47002,47002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47003,47003,1001,AwakeningItem,2,0,Turtle x2,"Score 100,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47004,47004,1002,AwakeningItem,2,0,Bulma x2,"Score 250,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47005,47005,40001,AwakeningItem,2,0,Master's Mark x2,"Score 500,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47006,47006,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 1,000,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47007,47007,11,Point::Stone,1,0,Dragon Stone x1,"Score 1,500,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47008,47008,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 2,000,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47009,47009,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 2,500,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47010,47010,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 3,000,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47011,47011,11,Point::Stone,2,0,Dragon Stone x2,"Score 4,000,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47012,47012,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 5,000,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47013,47013,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,"Score 6,000,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47014,47014,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47015,47015,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47016,47016,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 6,500,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47017,47017,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47018,47018,11,Point::Stone,3,0,Dragon Stone x3,"Score 6,700,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47019,47019,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 7,000,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47020,47020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47021,47021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47022,47022,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,"Score 7,500,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47023,47023,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47024,47024,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47025,47025,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 8,000,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47026,47026,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 8,300,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47027,47027,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47028,47028,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament",2024-06-05 09:25:47.278896,2024-06-05 09:25:47.278896
47029,47029,11,Point::Stone,3,0,Dragon Stone x3,"Score 8,600,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47030,47030,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47031,47031,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 9,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47032,47032,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 10,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47033,47033,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 11,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47034,47034,11,Point::Stone,3,0,Dragon Stone x3,"Score 12,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47035,47035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47036,47036,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,"Score 14,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47037,47037,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 15,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47038,47038,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 16,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47039,47039,40001,AwakeningItem,5,0,Master's Mark x5,"Score 17,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47040,47040,11,Point::Stone,3,0,Dragon Stone x3,"Score 18,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47041,47041,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 19,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47042,47042,1009210,Card,1,0,Piccolo x1,"Score 20,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47043,47043,25,TreasureItem,20,0,Hercule's Autograph x20,"Score 21,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47044,47044,4,SpecialItem,2,0,(Gold) SSR Guaranteed Ticket x2,"Score 22,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47045,47045,11,Point::Stone,3,0,Dragon Stone x3,"Score 23,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47046,47046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47047,47047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47048,47048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47049,47049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47050,47050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47051,47051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 29,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47052,47052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Score 30,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47053,47053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47054,47054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47055,47055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47056,47056,40001,AwakeningItem,2,0,Master's Mark x2,Win 5 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47057,47057,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 6 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47058,47058,11,Point::Stone,2,0,Dragon Stone x2,Win 7 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47059,47059,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 8 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47060,47060,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 9 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47061,47061,1003830,Card,1,0,Gohan (Teen) x1,Win 10 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47062,47062,6,TrainingField,5,0,Gravity Chamber (50G) x5,Win 11 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47063,47063,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Win 12 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47064,47064,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Win 13 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47065,47065,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,Win 14 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47066,47066,1003340,Card,1,0,Goku (Kaioken) x1,Win 15 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47067,47067,6,TrainingField,5,0,Gravity Chamber (50G) x5,Win 16 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47068,47068,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Win 17 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47069,47069,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Win 18 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47070,47070,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Win 19 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47071,47071,1004750,Card,1,0,Super Saiyan Goku x1,Win 20 World Tournaments in a row,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47072,47072,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47073,47073,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47074,47074,40001,AwakeningItem,2,0,Master's Mark x2,Get 3 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47075,47075,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 4 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47076,47076,11,Point::Stone,1,0,Dragon Stone x1,Get 5 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47077,47077,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 6 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47078,47078,40001,AwakeningItem,3,0,Master's Mark x3,Get 7 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47079,47079,11,Point::Stone,2,0,Dragon Stone x2,Get 8 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47080,47080,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 9 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47081,47081,1003830,Card,1,0,Gohan (Teen) x1,Get 10 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47082,47082,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 11 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47083,47083,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Get 12 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47084,47084,40001,AwakeningItem,3,0,Master's Mark x3,Get 13 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47085,47085,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 14 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47086,47086,1003340,Card,1,0,Goku (Kaioken) x1,Get 15 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47087,47087,40001,AwakeningItem,3,0,Master's Mark x3,Get 16 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47088,47088,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 17 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47089,47089,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,Get 18 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47090,47090,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Get 19 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47091,47091,1004750,Card,1,0,Super Saiyan Goku x1,Get 20 wins in World Tournament,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47092,47092,11,Point::Stone,1,0,Dragon Stone x1,Reach King Chappa Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47093,47093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Reach Hercule Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47094,47094,5,TrainingField,3,0,King Kai's Planet (10G) x3,Reach Videl Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47095,47095,1,AwakeningItem,30,0,Gregory x30,Reach Master Roshi Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47096,47096,6,SupportItem,10,0,Senzu Bean x10,Reach Korin Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47097,47097,11,Point::Stone,1,0,Dragon Stone x1,Reach Kami Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47098,47098,4,TrainingField,10,0,Snake Way x10,Reach King Yemma Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47099,47099,8,TrainingField,5,0,Supreme Kai's Planet x5,Reach King Kai Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47100,47100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47101,47101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
47102,47102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier,2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48001,48001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48002,48002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48003,48003,1001,AwakeningItem,2,0,Turtle x2,"Score 100,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48004,48004,1002,AwakeningItem,2,0,Bulma x2,"Score 250,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48005,48005,40001,AwakeningItem,2,0,Master's Mark x2,"Score 500,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48006,48006,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 1,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48007,48007,11,Point::Stone,1,0,Dragon Stone x1,"Score 1,500,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48008,48008,2,SpecialItem,1,0,World Tournament Ticket x1,"Score 2,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48009,48009,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 2,500,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48010,48010,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 3,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48011,48011,11,Point::Stone,2,0,Dragon Stone x2,"Score 4,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48012,48012,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 5,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48013,48013,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 6,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48014,48014,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48015,48015,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48016,48016,2,SpecialItem,1,0,World Tournament Ticket x1,"Score 6,500,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48017,48017,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48018,48018,11,Point::Stone,3,0,Dragon Stone x3,"Score 6,700,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48019,48019,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 7,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48020,48020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48021,48021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48022,48022,2,SpecialItem,2,0,World Tournament Ticket x2,"Score 7,500,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48023,48023,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48024,48024,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48025,48025,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 8,000,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48026,48026,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 8,300,000 pts. in World Tournament",2024-06-05 09:25:47.288038,2024-06-05 09:25:47.288038
48027,48027,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48028,48028,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48029,48029,11,Point::Stone,3,0,Dragon Stone x3,"Score 8,600,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48030,48030,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48031,48031,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 9,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48032,48032,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 10,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48033,48033,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 11,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48034,48034,11,Point::Stone,3,0,Dragon Stone x3,"Score 12,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48035,48035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48036,48036,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 14,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48037,48037,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 15,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48038,48038,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 16,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48039,48039,40001,AwakeningItem,5,0,Master's Mark x5,"Score 17,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48040,48040,11,Point::Stone,3,0,Dragon Stone x3,"Score 18,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48041,48041,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 19,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
48042,48042,1009210,Card,1,0,Piccolo x1,"Score 20,000,000 pts. in World Tournament",2024-06-05 09:25:47.296959,2024-06-05 09:25:47.296959
