id,lv,exp_type,exp_total,created_at,updated_at
1019,59,13,351985,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1020,60,13,370343,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1021,61,13,389330,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1022,62,13,408954,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1023,63,13,429227,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1024,64,13,450160,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1025,65,13,471762,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1026,66,13,494044,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1027,67,13,517018,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1028,68,13,540693,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1029,69,13,565079,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1030,70,13,590189,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1031,71,13,616031,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1032,72,13,642617,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1033,73,13,669958,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1034,74,13,698063,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1035,75,13,726943,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1036,76,13,756609,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1037,77,13,787072,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1038,78,13,818341,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1039,79,13,850428,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1040,80,13,883343,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1041,81,13,917096,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1042,82,13,951699,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1043,83,13,987161,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1044,84,13,1023493,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1045,85,13,1060706,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1046,86,13,1098811,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1047,87,13,1137817,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1048,88,13,1177736,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1049,89,13,1218578,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1050,90,13,1260353,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1051,91,13,1303072,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1052,92,13,1346746,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1053,93,13,1391385,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1054,94,13,1436999,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1055,95,13,1483600,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1056,96,13,1531198,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1057,97,13,1579803,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1058,98,13,1629425,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1059,99,13,1680077,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1060,100,13,1731767,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1061,101,13,1784507,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1062,102,13,1838306,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1063,103,13,1893177,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1064,104,13,1949129,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1065,105,13,2006172,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1066,106,13,2064317,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1067,107,13,2123576,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1068,108,13,2183957,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1069,109,13,2245473,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1070,110,13,2308133,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1071,111,13,2371948,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1072,112,13,2436929,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1073,113,13,2503086,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1074,114,13,2570429,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1075,115,13,2638970,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1076,116,13,2708718,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1077,117,13,2779685,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1078,118,13,2851880,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1079,119,13,2925315,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1080,120,13,3000000,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1081,1,14,0,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1082,2,14,7,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1083,3,14,63,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1084,4,14,161,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1085,5,14,288,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1086,6,14,464,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1087,7,14,717,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1088,8,14,1061,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1089,9,14,1511,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1090,10,14,2081,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1091,11,14,2784,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1092,12,14,3635,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1093,13,14,4648,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1094,14,14,5836,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1095,15,14,7214,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1096,16,14,8796,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1097,17,14,10597,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1098,18,14,12629,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1099,19,14,14907,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1100,20,14,17446,2024-06-26 10:53:48.329146,2024-06-26 10:53:48.329146
1101,21,14,20259,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1102,22,14,23360,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1103,23,14,26763,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1104,24,14,30483,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1105,25,14,34533,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1106,26,14,38928,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1107,27,14,43682,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1108,28,14,48808,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1109,29,14,54321,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1110,30,14,60235,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1111,31,14,66564,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1112,32,14,73322,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1113,33,14,80523,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1114,34,14,88180,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1115,35,14,96309,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1116,36,14,104923,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1117,37,14,114037,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1118,38,14,123664,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1119,39,14,133818,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1120,40,14,144513,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1121,41,14,155765,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1122,42,14,167585,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1123,43,14,179990,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1124,44,14,192992,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1125,45,14,206606,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1126,46,14,220845,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1127,47,14,235725,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1128,48,14,251259,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1129,49,14,267460,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1130,50,14,284344,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1131,51,14,301924,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1132,52,14,320214,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1133,53,14,339229,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1134,54,14,358981,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1135,55,14,379487,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1136,56,14,400758,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1137,57,14,422810,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1138,58,14,445657,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1139,59,14,469313,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1140,60,14,493791,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1141,61,14,519106,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1142,62,14,545272,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1143,63,14,572303,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1144,64,14,600213,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1145,65,14,629016,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1146,66,14,658726,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1147,67,14,689357,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1148,68,14,720924,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1149,69,14,753439,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1150,70,14,786919,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1151,71,14,821375,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1152,72,14,856823,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1153,73,14,893277,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1154,74,14,930750,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1155,75,14,969258,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1156,76,14,1008812,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1157,77,14,1049429,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1158,78,14,1091121,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1159,79,14,1133904,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1160,80,14,1177790,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1161,81,14,1222795,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1162,82,14,1268932,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1163,83,14,1316215,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1164,84,14,1364658,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1165,85,14,1414275,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1166,86,14,1465081,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1167,87,14,1517090,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1168,88,14,1570315,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1169,89,14,1624770,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1170,90,14,1680471,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1171,91,14,1737429,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1172,92,14,1795661,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1173,93,14,1855180,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1174,94,14,1915999,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1175,95,14,1978134,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1176,96,14,2041597,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1177,97,14,2106404,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1178,98,14,2172567,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1179,99,14,2240102,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1180,100,14,2309023,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1181,101,14,2379342,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1182,102,14,2451075,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1183,103,14,2524236,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1184,104,14,2598838,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1185,105,14,2674896,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1186,106,14,2752423,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1187,107,14,2831434,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1188,108,14,2911943,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1189,109,14,2993964,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1190,110,14,3077511,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1191,111,14,3162598,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1192,112,14,3249239,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1193,113,14,3337448,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1194,114,14,3427239,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1195,115,14,3518626,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1196,116,14,3611624,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1197,117,14,3706246,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1198,118,14,3802507,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1199,119,14,3900420,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1200,120,14,4000000,2024-06-26 10:53:48.339984,2024-06-26 10:53:48.339984
1201,1,15,0,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1202,2,15,8,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1203,3,15,79,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1204,4,15,202,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1205,5,15,360,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1206,6,15,580,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1207,7,15,896,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1208,8,15,1327,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1209,9,15,1889,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1210,10,15,2601,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1211,11,15,3480,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1212,12,15,4544,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1213,13,15,5810,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1214,14,15,7295,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1215,15,15,9018,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1216,16,15,10996,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1217,17,15,13246,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1218,18,15,15786,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1219,19,15,18634,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1220,20,15,21807,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1221,21,15,25323,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1222,22,15,29200,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1223,23,15,33454,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1224,24,15,38104,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1225,25,15,43167,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1226,26,15,48661,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1227,27,15,54603,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1228,28,15,61011,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1229,29,15,67902,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1230,30,15,75294,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1231,31,15,83205,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1232,32,15,91652,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1233,33,15,100653,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1234,34,15,110226,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1235,35,15,120387,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1236,36,15,131154,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1237,37,15,142546,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1238,38,15,154580,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1239,39,15,167272,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1240,40,15,180642,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1241,41,15,194706,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1242,42,15,209482,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1243,43,15,224987,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1244,44,15,241240,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1245,45,15,258257,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1246,46,15,276057,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1247,47,15,294656,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1248,48,15,314073,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1249,49,15,334326,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1250,50,15,355430,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1251,51,15,377405,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1252,52,15,400268,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1253,53,15,424036,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1254,54,15,448727,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1255,55,15,474358,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1256,56,15,500948,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1257,57,15,528513,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1258,58,15,557072,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1259,59,15,586641,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1260,60,15,617239,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1261,61,15,648883,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1262,62,15,681590,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1263,63,15,715379,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1264,64,15,750266,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1265,65,15,786270,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1266,66,15,823408,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1267,67,15,861697,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1268,68,15,901155,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1269,69,15,941799,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1270,70,15,983648,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1271,71,15,1026719,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1272,72,15,1071029,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1273,73,15,1116597,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1274,74,15,1163438,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1275,75,15,1211572,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1276,76,15,1261016,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1277,77,15,1311786,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1278,78,15,1363902,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1279,79,15,1417380,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1280,80,15,1472238,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1281,81,15,1528494,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1282,82,15,1586165,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1283,83,15,1645268,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1284,84,15,1705822,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1285,85,15,1767844,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1286,86,15,1831352,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1287,87,15,1896362,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1288,88,15,1962894,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1289,89,15,2030963,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1290,90,15,2100588,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1291,91,15,2171787,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1292,92,15,2244577,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1293,93,15,2318975,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1294,94,15,2394999,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1295,95,15,2472667,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1296,96,15,2551996,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1297,97,15,2633005,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1298,98,15,2715709,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1299,99,15,2800128,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1300,100,15,2886279,2024-06-26 10:53:48.350722,2024-06-26 10:53:48.350722
1301,101,15,2974178,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1302,102,15,3063844,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1303,103,15,3155295,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1304,104,15,3248548,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1305,105,15,3343620,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1306,106,15,3440529,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1307,107,15,3539293,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1308,108,15,3639929,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1309,109,15,3742456,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1310,110,15,3846889,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1311,111,15,3953247,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1312,112,15,4061549,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1313,113,15,4171810,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1314,114,15,4284049,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1315,115,15,4398283,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1316,116,15,4514530,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1317,117,15,4632808,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1318,118,15,4753134,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1319,119,15,4875525,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1320,120,15,5000000,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1321,1,20,0,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1322,2,20,9,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1323,3,20,35,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1324,4,20,83,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1325,5,20,156,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1326,6,20,258,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1327,7,20,392,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1328,8,20,562,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1329,9,20,769,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1330,10,20,1016,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1331,11,20,1305,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1332,12,20,1639,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1333,13,20,2019,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1334,14,20,2448,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1335,15,20,2927,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1336,16,20,3459,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1337,17,20,4044,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1338,18,20,4685,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1339,19,20,5384,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1340,20,20,6142,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1341,21,20,6960,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1342,22,20,7840,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1343,23,20,8784,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1344,24,20,9793,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1345,25,20,10869,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1346,26,20,12013,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1347,27,20,13225,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1348,28,20,14509,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
