id,name,description,zeni,rarity,selling_exchange_point,event_jumpable,created_at,updated_at
200552,Super Saiyan Vegeta [Silver],Character-specific Medal required for Awakening.,60000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200553,Super Saiyan Vegeta [Gold],Character-specific Medal required for Awakening.,90000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200554,Super Saiyan Vegeta [Rainbow],Character-specific Medal required for Awakening.,120000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200561,Super Saiyan 2 Gohan (Teen) [Bronze],Character-specific Medal required for Awakening.,30000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200562,Super Saiyan 2 Gohan (Teen) [Silver],Character-specific Medal required for Awakening.,60000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200563,Super Saiyan 2 Gohan (Teen) [Gold],Character-specific Medal required for Awakening.,90000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200564,Super Saiyan 2 Gohan (Teen) [Rainbow],Character-specific Medal required for Awakening.,120000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200571,Super Saiyan Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200572,Super Saiyan Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200573,Super Saiyan Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200574,Super Saiyan Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200581,Android #18 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200582,Android #18 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200583,Android #18 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200584,Android #18 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200591,Burter [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200592,Burter [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200593,Burter [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200594,Burter [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200601,Guldo [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200602,Guldo [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200603,Guldo [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200604,Guldo [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200611,Captain Ginyu [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200612,Captain Ginyu [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200613,Captain Ginyu [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200614,Captain Ginyu [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200621,Jeice [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200622,Jeice [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200623,Jeice [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200624,Jeice [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200631,Recoome [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200632,Recoome [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200633,Recoome [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200634,Recoome [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200641,Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200642,Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200643,Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200644,Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200651,Zarbon & Dodoria [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200652,Zarbon & Dodoria [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200653,Zarbon & Dodoria [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200654,Zarbon & Dodoria [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200661,Krillin/Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200662,Krillin/Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200663,Krillin/Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200664,Krillin/Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200671,Super Saiyan 2 Cabba [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200672,Super Saiyan 2 Cabba [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200673,Super Saiyan 2 Cabba [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200674,Super Saiyan 2 Cabba [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200681,Super Saiyan 2 Caulifla [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200682,Super Saiyan 2 Caulifla [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200683,Super Saiyan 2 Caulifla [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200684,Super Saiyan 2 Caulifla [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200691,Super Saiyan 2 Kale [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200692,Super Saiyan 2 Kale [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200693,Super Saiyan 2 Kale [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200694,Super Saiyan 2 Kale [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200701,Android #17 (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200702,Android #17 (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200703,Android #17 (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200704,Android #17 (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200711,Android #18 (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200712,Android #18 (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200713,Android #18 (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200714,Android #18 (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200724,Super Saiyan Trunks (Future) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200731,Android #13 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200732,Android #13 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200733,Android #13 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200734,Android #13 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200741,Androids #14 & #15 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200742,Androids #14 & #15 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200743,Androids #14 & #15 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200744,Androids #14 & #15 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200754,Androids #17 & #18 [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable from ""Event Missions"".",777777,3,20,0,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200761,Mighty Mask [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200762,Mighty Mask [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200763,Mighty Mask [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200764,Mighty Mask [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200771,Supreme Kai [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200772,Supreme Kai [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200773,Supreme Kai [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200774,Supreme Kai [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200781,Gohan (Teen) & Videl [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200782,Gohan (Teen) & Videl [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200783,Gohan (Teen) & Videl [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200784,Gohan (Teen) & Videl [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200791,Great Saiyaman 2/1 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200792,Great Saiyaman 2/1 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200793,Great Saiyaman 2/1 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200794,Great Saiyaman 2/1 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200801,Tekka [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200802,Tekka [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200803,Tekka [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.380672,2024-06-18 10:29:16.380672
200804,Tekka [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200811,Pinich [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200812,Pinich [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200813,Pinich [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200814,Pinich [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200821,Yamhan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200822,Yamhan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200823,Yamhan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200824,Yamhan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200834,Gohan (Teen) & Goten (Kid) & Trunks (Kid) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200841,Goku & Chi-Chi [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200842,Goku & Chi-Chi [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200843,Goku & Chi-Chi [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200844,Goku & Chi-Chi [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200851,Vegeta & Bulma [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200852,Vegeta & Bulma [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200853,Vegeta & Bulma [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200854,Vegeta & Bulma [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200864,Super Saiyan Goku Jr. & Super Saiyan Vegeta Jr. [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200871,Borgos [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200872,Borgos [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200873,Borgos [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200874,Borgos [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200881,Fasha [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200882,Fasha [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200883,Fasha [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200884,Fasha [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200891,Shugesh [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200892,Shugesh [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200893,Shugesh [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200894,Shugesh [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200901,Tora [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200902,Tora [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200903,Tora [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200904,Tora [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200911,Bardock [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200912,Bardock [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200913,Bardock [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200914,Bardock [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200921,Android #16 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200922,Android #16 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200923,Android #16 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200924,Android #16 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200931,Tarble [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200932,Tarble [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200933,Tarble [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200934,Tarble [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200941,Gotenks [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200942,Gotenks [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200943,Gotenks [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200944,Gotenks [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200954,Super Saiyan Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200961,Goku (Angel) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200962,Goku (Angel) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200963,Goku (Angel) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200964,Goku (Angel) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200971,Ultimate Gohan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200972,Ultimate Gohan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200973,Ultimate Gohan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200974,Ultimate Gohan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200981,Goten (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200982,Goten (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200983,Goten (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200984,Goten (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
200994,Goku & Gohan (Kid) [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Extreme Super Battle Road"".",777777,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201004,Ginyu (Goku) (Ginyu Force) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201011,Golden Frieza & Sorbet [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201012,Golden Frieza & Sorbet [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201013,Golden Frieza & Sorbet [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201014,Golden Frieza & Sorbet [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201021,Hyper Meta-Rilldo [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201022,Hyper Meta-Rilldo [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201023,Hyper Meta-Rilldo [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201024,Hyper Meta-Rilldo [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201031,Super Saiyan Goku (GT) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201032,Super Saiyan Goku (GT) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201033,Super Saiyan Goku (GT) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201034,Super Saiyan Goku (GT) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201041,Gohan (Kid)/Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201042,Gohan (Kid)/Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201043,Gohan (Kid)/Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201044,Gohan (Kid)/Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201051,Cooler [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201052,Cooler [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201053,Cooler [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201054,Cooler [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201061,Metal Cooler [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201062,Metal Cooler [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201063,Metal Cooler [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201064,Metal Cooler [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
201071,Metal Cooler [AGL] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-06-18 10:29:16.412499,2024-06-18 10:29:16.412499
