id,name,description,exec_timing_type,turn,is_once,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,efficacy_values,calc_option,created_at,updated_at
141011,Disable Interruption,Disables Interruption,0,-1,0,100,,0,1,0,0,0,0,18,,,,{},0,2024-05-17 11:41:01.904187,2024-05-17 11:41:01.904187
141012,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,{},0,2024-05-17 11:41:01.904187,2024-05-17 11:41:01.904187
141013,Damage Reduction (All),Reduces damage received by 85%,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,{},0,2024-05-17 11:41:01.904187,2024-05-17 11:41:01.904187
141014,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,350.0,,,{},0,2024-05-17 11:41:01.904187,2024-05-17 11:41:01.904187
141015,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,{},0,2024-05-17 11:41:01.904187,2024-05-17 11:41:01.904187
141016,Damage Reduction (All),Reduces damage received by 90%,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,{},0,2024-05-17 11:41:01.904187,2024-05-17 11:41:01.904187
141017,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,360.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
141018,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142000,Damage Reduction (All),Reduces damage received by 35%,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142001,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142002,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,210.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142003,Damage Reduction (All),Reduces damage received by 40%,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142004,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142005,Type Damage Reduction,"Reduces damage received from 
Extreme AGL Type by 60%",0,0,0,0,,0,0,0,0,0,0,15,131072.0,60.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142006,Damage Reduction (All),Reduces damage received by 45%,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142007,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,,0,1,0,0,0,0,10,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142008,Damage Reduction (All),Reduces damage received by 50%,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142009,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142010,Damage Limitation (Certain Rarity or Below),"Limits damage dealt by SSR or below characters 
to a maximum of 1,999,999",0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142011,Type Damage Reduction,"Reduces damage received from Super STR, 
Extreme AGL, Extreme TEQ, Extreme STR 
and Extreme PHY Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,3571712.0,70.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142012,Damage Reduction (All),Reduces damage received by 55%,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142013,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142014,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142015,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142016,Disable Interruption,Disables Interruption,0,-1,0,100,,0,1,0,0,0,0,18,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142017,Damage Reduction (All),Reduces damage received by 60%,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142018,Type Damage Reduction,"Reduces damage received from Super STR, 
Extreme AGL, Extreme TEQ, Extreme STR 
and Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,3571712.0,80.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142019,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142020,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,14,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142021,Damage Reduction (All),Reduces damage received by 65%,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142022,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142023,Damage Reduction (All),Reduces damage received by 70%,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
142024,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,390.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144000,Damage Reduction (All),Reduces damage received by 35%,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144001,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144002,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,210.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144003,Damage Reduction (All),Reduces damage received by 40%,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144004,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144005,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, 
STR, PHY, Super AGL, Super TEQ, Super INT, 
Super STR and Super PHY Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,130944.0,70.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144006,Damage Reduction (All),Reduces damage received by 45%,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144007,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,,0,1,0,0,0,0,10,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144008,Damage Reduction (All),Reduces damage received by 50%,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144009,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144010,Damage Limitation (Certain Rarity or Below),"Limits damage dealt by SSR or below characters 
to a maximum of 1,999,999",0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144011,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, 
STR, PHY, Super AGL, Super TEQ, Super INT, 
Super STR and Super PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,130944.0,80.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144012,Damage Reduction (All),Reduces damage received by 55%,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144013,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144014,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144015,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144016,Disable Interruption,Disables Interruption,0,-1,0,100,,0,1,0,0,0,0,18,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144017,Damage Reduction (All),Reduces damage received by 60%,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144018,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144019,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,14,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144020,Damage Reduction (All),Reduces damage received by 65%,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144021,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144022,Damage Reduction (All),Reduces damage received by 70%,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
144023,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,390.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701000,Damage Reduction (All),Reduces damage received by 70%,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701001,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,100.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701002,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,120.0,1.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701003,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701004,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,100.0,0.0,1.0,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701005,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701006,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,,0,1,0,0,0,0,10,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701007,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,14,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701008,Disable Interruption,Disables Interruption,0,-1,0,100,,0,1,0,0,0,0,18,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
701009,Damage Limitation (Certain Rarity or Below),"Limits damage dealt by SSR or below characters 
to a maximum of 1,999,999",0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703000,Damage Reduction (All),Reduces damage received by 70%,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703001,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,110.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703002,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,120.0,1.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703003,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703004,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,110.0,0.0,1.0,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703005,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703006,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,,0,1,0,0,0,0,10,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703007,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,14,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703008,Disable Interruption,Disables Interruption,0,-1,0,100,,0,1,0,0,0,0,18,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
703009,Damage Limitation (Certain Rarity or Below),"Limits damage dealt by SSR or below characters 
to a maximum of 1,999,999",0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000001,Damage Reduction (All),Reduces damage received by 30%,0,0,0,0,,1,0,0,0,0,0,7,30.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000002,Damage Reduction (All),Reduces damage received by 35%,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000003,Damage Reduction (All),Reduces damage received by 40%,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000004,Damage Reduction (All),Reduces damage received by 45%,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000005,Damage Reduction (All),Reduces damage received by 50%,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000006,Damage Reduction (All),Reduces damage received by 55%,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000007,Damage Reduction (All),Reduces damage received by 60%,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000008,Damage Reduction (All),Reduces damage received by 70%,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000009,Type Damage Reduction,"Reduces damage received from 
STR, Super STR and Extreme STR Types by 50%",0,0,0,0,,0,0,0,0,0,0,15,1082368.0,50.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000010,Type Damage Reduction,"Reduces damage received from AGL, STR, Super AGL, 
Super STR, Extreme AGL and Extreme STR Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,1217664.0,60.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000011,Type Damage Reduction,"Reduces damage received from AGL, STR, PHY, 
Super AGL, Super STR, Super PHY, Extreme AGL, 
Extreme STR and Extreme PHY Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,3382400.0,70.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000012,Type Damage Reduction,"Reduces damage received from AGL, STR, PHY, 
Super AGL, Super TEQ, Super INT, Super STR, 
Super PHY, Extreme AGL, Extreme STR and 
Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,3406976.0,80.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000013,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000014,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,175.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000015,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000016,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,130.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000017,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,150.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000018,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,180.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000019,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000020,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000021,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000022,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000023,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000024,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000025,Damage Reduction (All),Reduces damage received by 65%,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000026,Type Damage Reduction,"Reduces damage received from 
PHY, Super PHY and Extreme PHY Types by 50%",0,0,0,0,,0,0,0,0,0,0,15,2164736.0,50.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000027,Type Damage Reduction,"Reduces damage received from 
TEQ, PHY, Super TEQ, Super PHY, 
Extreme TEQ and Extreme PHY Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,2435328.0,60.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000028,Type Damage Reduction,"Reduces damage received from TEQ, INT, PHY, 
Super TEQ, Super INT, Super PHY, Extreme TEQ, 
Extreme INT and Extreme PHY Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,2976512.0,70.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000029,Type Damage Reduction,"Reduces damage received from TEQ, INT, PHY, 
Super TEQ, Super INT, Super PHY, Extreme AGL, 
Extreme TEQ, Extreme INT, Extreme STR and 
Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,4156160.0,80.0,,{},0,2024-05-17 11:41:01.997040,2024-05-17 11:41:01.997040
1000030,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000031,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000032,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,215.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000033,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000034,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,160.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000035,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,180.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000036,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000037,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000038,Damage Reduction (All),Reduces damage received by 20%,0,0,0,0,,1,0,0,0,0,0,7,20.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000039,Damage Reduction (All),Reduces damage received by 25%,0,0,0,0,,1,0,0,0,0,0,7,25.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000040,Damage Reduction (All),Reduces damage received by 27%,0,0,0,0,,1,0,0,0,0,0,7,27.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000041,Type Damage Reduction,"Reduces damage received from 
INT, Super INT and Extreme INT Types by 50%",0,0,0,0,,0,0,0,0,0,0,15,541184.0,50.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000042,Type Damage Reduction,"Reduces damage received from 
AGL, INT, Super AGL, Super INT, 
Extreme AGL and Extreme INT Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,676480.0,60.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000043,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, 
Super AGL, Super TEQ, Super INT, Extreme AGL, 
Extreme TEQ and Extreme INT Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,947072.0,70.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000044,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, 
PHY, Super AGL, Super TEQ, Super INT, 
Super PHY, Extreme AGL, Extreme TEQ, 
Extreme INT and Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,3111808.0,80.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000045,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000046,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000047,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000048,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,220.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000049,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,230.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000050,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,110.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000051,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,120.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000052,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000053,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,150.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000054,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000055,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,190.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000056,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000057,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,250.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000058,Type Damage Reduction,"Reduces damage received from TEQ, INT, Super TEQ, 
Super INT, Extreme TEQ and Extreme INT Types by 65%",0,0,0,0,,0,0,0,0,0,0,15,811776.0,65.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000059,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT,
Super AGL, Super TEQ, Super INT, Extreme AGL,
Extreme TEQ and Extreme INT Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,947072.0,80.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000060,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,205.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000061,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,215.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000062,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,235.0,100.0,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000074,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,270.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
1000075,Damage Reduction (All),Reduces damage received by 63%,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-05-17 11:41:02.015759,2024-05-17 11:41:02.015759
