id,name,description,grade,selling_exchange_point,hp,attack,defense,equipment_skill_limitation_set_id,icon_image_id,is_eternal,created_at,updated_at
2036,"Skill Orb Evasion + Lv. 2, Recovery Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,112,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2037,"Skill Orb Evasion + Lv. 4, Recovery Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,112,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2038,"Skill Orb Evasion + Lv. 4, Recovery Boost + Lv. 2","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,112,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2039,"Skill Orb Type ATK Boost + Lv. 1, Type DEF Boost + Lv. 4   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,84,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2040,"Skill Orb Type ATK Boost + Lv. 2, Type DEF Boost + Lv. 4   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,84,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2041,"Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 1   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,84,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2042,"Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 2   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,84,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2043,"Skill Orb Type ATK Boost + Lv. 1, Super Attack Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,105,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2044,"Skill Orb Type ATK Boost + Lv. 2, Super Attack Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,105,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2045,"Skill Orb Type ATK Boost + Lv. 4, Super Attack Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,105,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2046,"Skill Orb Type ATK Boost + Lv. 4, Super Attack Boost + Lv. 2","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,105,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2047,"Skill Orb Type ATK Boost + Lv. 1, Recovery Boost + Lv. 4   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,107,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2048,"Skill Orb Type ATK Boost + Lv. 2, Recovery Boost + Lv. 4   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,107,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2049,"Skill Orb Type ATK Boost + Lv. 4, Recovery Boost + Lv. 1   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,107,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2050,"Skill Orb Type ATK Boost + Lv. 4, Recovery Boost + Lv. 2   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,107,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2051,"Skill Orb Type DEF Boost + Lv. 1, Super Attack Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,111,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2052,"Skill Orb Type DEF Boost + Lv. 2, Super Attack Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,111,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2053,"Skill Orb Type DEF Boost + Lv. 4, Super Attack Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,111,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2054,"Skill Orb Type DEF Boost + Lv. 4, Super Attack Boost + Lv. 2","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,111,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2055,"Skill Orb Type DEF Boost + Lv. 1, Recovery Boost + Lv. 4   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,106,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2056,"Skill Orb Type DEF Boost + Lv. 2, Recovery Boost + Lv. 4   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,106,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2057,"Skill Orb Type DEF Boost + Lv. 4, Recovery Boost + Lv. 1   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,106,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2058,"Skill Orb Type DEF Boost + Lv. 4, Recovery Boost + Lv. 2   ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,106,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2059,"Skill Orb Super Attack Boost + Lv. 1, Recovery Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,108,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2060,"Skill Orb Super Attack Boost + Lv. 2, Recovery Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,108,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2061,"Skill Orb Super Attack Boost + Lv. 4, Recovery Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,108,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2062,"Skill Orb Super Attack Boost + Lv. 4, Recovery Boost + Lv. 2","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,108,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2063,"Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,90,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2064,"Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,90,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2065,"Skill Orb Combo Attack + Lv. 1, Evasion + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,89,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2066,"Skill Orb Combo Attack + Lv. 5, Evasion + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,89,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2067,"Skill Orb Combo Attack + Lv. 1, Type ATK Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,88,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2068,"Skill Orb Combo Attack + Lv. 5, Type ATK Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,88,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2069,"Skill Orb Combo Attack + Lv. 1, Type DEF Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,87,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2070,"Skill Orb Combo Attack + Lv. 5, Type DEF Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,87,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2071,"Skill Orb Combo Attack + Lv. 1, Super Attack Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,113,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2072,"Skill Orb Combo Attack + Lv. 5, Super Attack Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,113,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2073,"Skill Orb Combo Attack + Lv. 1, Recovery Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,114,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2074,"Skill Orb Combo Attack + Lv. 5, Recovery Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,114,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2075,"Skill Orb Critical Hit + Lv. 1, Evasion + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,115,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2076,"Skill Orb Critical Hit + Lv. 5, Evasion + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,115,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2077,"Skill Orb Critical Hit + Lv. 1, Type ATK Boost + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,103,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2078,"Skill Orb Critical Hit + Lv. 5, Type ATK Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,103,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2079,"Skill Orb Critical Hit + Lv. 1, Type DEF Boost + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,102,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2080,"Skill Orb Critical Hit + Lv. 5, Type DEF Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,102,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2081,"Skill Orb Critical Hit + Lv. 1, Super Attack Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,104,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2082,"Skill Orb Critical Hit + Lv. 5, Super Attack Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,104,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2083,"Skill Orb Critical Hit + Lv. 1, Recovery Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,116,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2084,"Skill Orb Critical Hit + Lv. 5, Recovery Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,116,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2085,"Skill Orb Evasion + Lv. 1, Type ATK Boost + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,110,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2086,"Skill Orb Evasion + Lv. 5, Type ATK Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,110,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2087,"Skill Orb Evasion + Lv. 1, Type DEF Boost + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,109,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2088,"Skill Orb Evasion + Lv. 5, Type DEF Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,109,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2089,"Skill Orb Evasion + Lv. 1, Super Attack Boost + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,117,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2090,"Skill Orb Evasion + Lv. 5, Super Attack Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,117,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2091,"Skill Orb Evasion + Lv. 1, Recovery Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,112,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2092,"Skill Orb Evasion + Lv. 5, Recovery Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,112,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2093,"Skill Orb Type ATK Boost + Lv. 1, Type DEF Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,84,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2094,"Skill Orb Type ATK Boost + Lv. 5, Type DEF Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,84,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2095,"Skill Orb Type ATK Boost + Lv. 1, Super Attack Boost + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,105,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2096,"Skill Orb Type ATK Boost + Lv. 5, Super Attack Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,105,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2097,"Skill Orb Type ATK Boost + Lv. 1, Recovery Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,107,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2098,"Skill Orb Type ATK Boost + Lv. 5, Recovery Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,107,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2099,"Skill Orb Type DEF Boost + Lv. 1, Super Attack Boost + Lv. 5","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,111,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2100,"Skill Orb Type DEF Boost + Lv. 5, Super Attack Boost + Lv. 1","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,111,0,2024-02-27 09:30:51.895448,2024-02-27 09:30:51.895448
2101,"Skill Orb Type DEF Boost + Lv. 1, Recovery Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,106,0,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2102,"Skill Orb Type DEF Boost + Lv. 5, Recovery Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,106,0,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2103,"Skill Orb Super Attack Boost + Lv. 1, Recovery Boost + Lv. 5 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,108,0,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2104,"Skill Orb Super Attack Boost + Lv. 5, Recovery Boost + Lv. 1 ","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,108,0,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2105,[Category-Exclusive] EX Skill Orb HP + Lv. 4,"An EX Skill Orb you can equip to a 
""Power of Wishes"" Category UR/LR character. 
Equipped character's HP +400. 
Cannot be exchanged for Trade Points.",bronze,0,400,0,0,72,8,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2106,[Category-Exclusive] EX Skill Orb HP + Lv. 5,"An EX Skill Orb you can equip to a 
""Power of Wishes"" Category UR/LR character. 
Equipped character's HP +500. 
Cannot be exchanged for Trade Points.",bronze,0,500,0,0,72,8,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2107,[Category-Exclusive] EX Skill Orb ATK + Lv. 4,"An EX Skill Orb you can equip to a 
""Power of Wishes"" Category UR/LR character. 
Equipped character's ATK +400. 
Cannot be exchanged for Trade Points.",bronze,0,0,400,0,72,10,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2108,[Category-Exclusive] EX Skill Orb ATK + Lv. 5,"An EX Skill Orb you can equip to a 
""Power of Wishes"" Category UR/LR character. 
Equipped character's ATK +500. 
Cannot be exchanged for Trade Points.",bronze,0,0,500,0,72,10,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2109,[Category-Exclusive] EX Skill Orb DEF + Lv. 4,"An EX Skill Orb you can equip to a 
""Power of Wishes"" Category UR/LR character. 
Equipped character's DEF +400. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,400,72,9,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2110,[Category-Exclusive] EX Skill Orb DEF + Lv. 5,"An EX Skill Orb you can equip to a 
""Power of Wishes"" Category UR/LR character. 
Equipped character's DEF +500. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,500,72,9,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2111,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 1,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,72,2,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2112,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,72,2,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2113,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 1,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,72,7,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2114,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 2,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,72,7,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2115,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 1","An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,72,100,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2116,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 2","An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,72,100,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2117,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 1","An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,72,100,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2118,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category character whose Super Attack level is 
10 or higher. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,72,13,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2119,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category character whose Super Attack level is 
10 or higher. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,72,13,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2120,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category character whose Super Attack level is 
10 or higher. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,72,18,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2121,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 5,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category character whose Super Attack level is 
10 or higher. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,72,18,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
2122,[Category-Exclusive] EX Skill Orb Evasion + Lv. 4,"An EX Skill Orb you can equip to a ""Power of Wishes"" 
Category character whose Super Attack level is 
10 or higher. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,72,17,1,2024-02-27 09:30:51.909229,2024-02-27 09:30:51.909229
