id,budokai_box_ranking_reward_range_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
4634,461051,1025610,Card,1,0,Jackie Chun x1,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4635,461051,25,TreasureItem,40,0,Hercule's Autograph x40,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4636,461051,40001,AwakeningItem,15,0,Master's Mark x15,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4637,461051,1002630,Card,2,765122,Hercule Statue (Gold) x2,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4638,461051,12,Point::GashaPoint,2000,0,Friend Points x2000,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4639,461101,1025610,Card,1,0,Jackie Chun x1,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4640,461101,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4641,461101,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4642,461101,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4643,461101,12,Point::GashaPoint,1500,0,Friend Points x1500,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4644,461151,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4645,461151,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4646,461151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4647,461151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4648,461201,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4649,461201,40001,AwakeningItem,5,0,Master's Mark x5,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4650,461201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4651,461201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4652,461251,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4653,461251,40001,AwakeningItem,3,0,Master's Mark x3,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4654,461251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4655,461251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4701,471001,1025610,Card,2,0,Jackie Chun x2,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4702,471001,25,TreasureItem,90,0,Hercule's Autograph x90,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4703,471001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4704,471001,2,SpecialItem,5,0,(Gold) World Tournament Ticket x5,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4705,471001,11,Point::Stone,7,0,Dragon Stone x7 and more,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4706,471001,1011481,Card,3,1500000,Hercule Statue (Diamond) x3,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4707,471001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4708,471002,1025610,Card,1,0,Jackie Chun x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4709,471002,25,TreasureItem,90,0,Hercule's Autograph x90,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4710,471002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4711,471002,2,SpecialItem,4,0,(Gold) World Tournament Ticket x4,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4712,471002,11,Point::Stone,3,0,Dragon Stone x3 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4713,471002,1011481,Card,2,1500000,Hercule Statue (Diamond) x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4714,471002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4715,471004,1025610,Card,1,0,Jackie Chun x1,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.342431,2024-05-17 11:40:55.342431
4716,471004,25,TreasureItem,70,0,Hercule's Autograph x70,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4717,471004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4718,471004,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4719,471004,11,Point::Stone,1,0,Dragon Stone x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4720,471004,1005480,Card,4,765122,Hercule Statue (Platinum) x4,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4721,471004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4722,471011,1025610,Card,1,0,Jackie Chun x1,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4723,471011,25,TreasureItem,60,0,Hercule's Autograph x60,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4724,471011,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4725,471011,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4726,471011,1005480,Card,3,765122,Hercule Statue (Platinum) x3 and more,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4727,471011,12,Point::GashaPoint,4000,0,Friend Points x4000,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4728,471021,1025610,Card,1,0,Jackie Chun x1,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4729,471021,25,TreasureItem,40,0,Hercule's Autograph x40,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4730,471021,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4731,471021,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4732,471021,1002630,Card,3,765122,Hercule Statue (Gold) x3 and more,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4733,471021,12,Point::GashaPoint,3000,0,Friend Points x3000,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4734,471051,1025610,Card,1,0,Jackie Chun x1,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4735,471051,25,TreasureItem,40,0,Hercule's Autograph x40,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4736,471051,40001,AwakeningItem,15,0,Master's Mark x15,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4737,471051,1002630,Card,2,765122,Hercule Statue (Gold) x2,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4738,471051,12,Point::GashaPoint,2000,0,Friend Points x2000,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4739,471101,1025610,Card,1,0,Jackie Chun x1,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4740,471101,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4741,471101,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4742,471101,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4743,471101,12,Point::GashaPoint,1500,0,Friend Points x1500,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4744,471151,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4745,471151,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4746,471151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4747,471151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4748,471201,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4749,471201,40001,AwakeningItem,5,0,Master's Mark x5,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4750,471201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4751,471201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4752,471251,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4753,471251,40001,AwakeningItem,3,0,Master's Mark x3,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4754,471251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4755,471251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4801,481001,1025610,Card,2,0,Jackie Chun x2,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4802,481001,25,TreasureItem,90,0,Hercule's Autograph x90,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4803,481001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4804,481001,2,SpecialItem,5,0,World Tournament Ticket x5,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4805,481001,11,Point::Stone,7,0,Dragon Stone x7 and more,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4806,481001,1011481,Card,3,1500000,Hercule Statue (Diamond) x3,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4807,481001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4808,481002,1025610,Card,1,0,Jackie Chun x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4809,481002,25,TreasureItem,90,0,Hercule's Autograph x90,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4810,481002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4811,481002,2,SpecialItem,4,0,World Tournament Ticket x4,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4812,481002,11,Point::Stone,3,0,Dragon Stone x3 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4813,481002,1011481,Card,2,1500000,Hercule Statue (Diamond) x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4814,481002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4815,481004,1025610,Card,1,0,Jackie Chun x1,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4816,481004,25,TreasureItem,70,0,Hercule's Autograph x70,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4817,481004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4818,481004,2,SpecialItem,3,0,World Tournament Ticket x3,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4819,481004,11,Point::Stone,1,0,Dragon Stone x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4820,481004,1005480,Card,4,765122,Hercule Statue (Platinum) x4,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4821,481004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4822,481011,1025610,Card,1,0,Jackie Chun x1,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4823,481011,25,TreasureItem,60,0,Hercule's Autograph x60,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4824,481011,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4825,481011,2,SpecialItem,2,0,World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4826,481011,1005480,Card,3,765122,Hercule Statue (Platinum) x3 and more,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4827,481011,12,Point::GashaPoint,4000,0,Friend Points x4000,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4828,481021,1025610,Card,1,0,Jackie Chun x1,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4829,481021,25,TreasureItem,40,0,Hercule's Autograph x40,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4830,481021,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4831,481021,2,SpecialItem,1,0,World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4832,481021,1002630,Card,3,765122,Hercule Statue (Gold) x3 and more,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4833,481021,12,Point::GashaPoint,3000,0,Friend Points x3000,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4834,481051,1025610,Card,1,0,Jackie Chun x1,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4835,481051,25,TreasureItem,40,0,Hercule's Autograph x40,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4836,481051,40001,AwakeningItem,15,0,Master's Mark x15,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4837,481051,1002630,Card,2,765122,Hercule Statue (Gold) x2,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4838,481051,12,Point::GashaPoint,2000,0,Friend Points x2000,Rewards for the 51st–100th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4839,481101,1025610,Card,1,0,Jackie Chun x1,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4840,481101,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4841,481101,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4842,481101,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4843,481101,12,Point::GashaPoint,1500,0,Friend Points x1500,Rewards for the 101st–150th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4844,481151,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4845,481151,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4846,481151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4847,481151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4848,481201,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4849,481201,40001,AwakeningItem,5,0,Master's Mark x5,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4850,481201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4851,481201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4852,481251,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4853,481251,40001,AwakeningItem,3,0,Master's Mark x3,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4854,481251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4855,481251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4901,491001,1025610,Card,2,0,Jackie Chun x2,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4902,491001,25,TreasureItem,90,0,Hercule's Autograph x90,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4903,491001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4904,491001,2,SpecialItem,5,0,World Tournament Ticket x5,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4905,491001,11,Point::Stone,7,0,Dragon Stone x7 and more,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.351122,2024-05-17 11:40:55.351122
4906,491001,1011481,Card,3,1500000,Hercule Statue (Diamond) x3,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4907,491001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4908,491002,1025610,Card,1,0,Jackie Chun x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4909,491002,25,TreasureItem,90,0,Hercule's Autograph x90,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4910,491002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4911,491002,2,SpecialItem,4,0,World Tournament Ticket x4,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4912,491002,11,Point::Stone,3,0,Dragon Stone x3 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4913,491002,1011481,Card,2,1500000,Hercule Statue (Diamond) x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4914,491002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4915,491004,1025610,Card,1,0,Jackie Chun x1,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4916,491004,25,TreasureItem,70,0,Hercule's Autograph x70,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4917,491004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4918,491004,2,SpecialItem,3,0,World Tournament Ticket x3,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4919,491004,11,Point::Stone,1,0,Dragon Stone x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4920,491004,1005480,Card,4,765122,Hercule Statue (Platinum) x4,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4921,491004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4922,491011,1025610,Card,1,0,Jackie Chun x1,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4923,491011,25,TreasureItem,60,0,Hercule's Autograph x60,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4924,491011,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4925,491011,2,SpecialItem,2,0,World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4926,491011,1005480,Card,3,765122,Hercule Statue (Platinum) x3 and more,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4927,491011,12,Point::GashaPoint,4000,0,Friend Points x4000,Rewards for the 11th–20th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4928,491021,1025610,Card,1,0,Jackie Chun x1,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4929,491021,25,TreasureItem,40,0,Hercule's Autograph x40,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4930,491021,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4931,491021,2,SpecialItem,1,0,World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4932,491021,1002630,Card,3,765122,Hercule Statue (Gold) x3 and more,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
4933,491021,12,Point::GashaPoint,3000,0,Friend Points x3000,Rewards for the 21st–50th places in Local Ranking,2024-05-17 11:40:55.374859,2024-05-17 11:40:55.374859
