id,budokai_id,priority,player_description,announcer_description,additional_hp_percent,max_hp_percent,additional_atk_percent,max_atk_percent,additional_def_percent,max_def_percent,additional_point_percent,created_at,updated_at
92206,922,6,Sorry... but victory will be mine.,"We have a self-declared winner 
before we've even begun! 
Your opponent is also itching for a fight!
Looks like the match is gonna be intense!",500,2900,30,200,70,300,400,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92207,922,7,"Well, which one should I begin with?","Talk about confidence! 
But your opponents 
are getting fired up, too!",700,2900,40,200,90,300,600,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92208,922,8,I'll fight only using my left arm.,"Such unmatched confidence! 
But who will ultimately reign supreme?! 
Only time will tell!",900,2900,50,200,110,300,900,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92209,922,9,Get lost before I send you flying!,"It's hard to predict 
who will ultimately reign supreme! 
All bets are off in this clash of titans!",1400,2900,75,200,130,300,1400,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92210,922,10,Time to go full throttle!,"You've got the right spirit, 
but your opponent's just as fired up! 
I just can't wait to see 
how intense the battle is gonna be.",1900,2900,100,200,150,300,1900,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92211,922,11,My chance of winning is about 120%!,"What?! You've already declared 
yourself the champion?! 
That's really fired up your opponents. 
The sparks are flying!",2400,2900,150,200,200,300,2400,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92212,922,12,Looks like the victory is mine!,"Yowza! That's some serious 
confidence right there! 
Now everyone's declaring that 
they're the champion! This is 
shaping up to be one white-hot battle!",2900,2900,200,200,300,300,2900,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92301,923,1,Let's do this!,"Excellent! 
Now get out there 
and show us what you can do!",0,2900,0,200,0,300,0,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92302,923,2,Let's give it a shot!,"That's the spirit! 
Now get out there 
and show us what you can do!",100,2900,10,200,10,300,100,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92303,923,3,This is so exciting!,"You're certainly eager, 
but who will reign victorious at last? 
The world is watching!",200,2900,15,200,20,300,150,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92304,923,4,Show me what you've got!,"Looks like you're ready, 
willing and able! 
Your opponent's raring to go, too!",300,2900,20,200,30,300,200,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92305,923,5,Like stealing candy from a baby...,"Oh! 
You're sure confident of a win! 
I wonder what strong moves 
you have in store!",400,2900,25,200,50,300,250,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92306,923,6,Sorry... but victory will be mine.,"We have a self-declared winner 
before we've even begun! 
Your opponent is also itching for a fight!
Looks like the match is gonna be intense!",500,2900,30,200,70,300,400,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92307,923,7,"Well, which one should I begin with?","Talk about confidence! 
But your opponents 
are getting fired up, too!",700,2900,40,200,90,300,600,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92308,923,8,I'll fight only using my left arm.,"Such unmatched confidence! 
But who will ultimately reign supreme?! 
Only time will tell!",900,2900,50,200,110,300,900,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92309,923,9,Get lost before I send you flying!,"It's hard to predict 
who will ultimately reign supreme! 
All bets are off in this clash of titans!",1400,2900,75,200,130,300,1400,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92310,923,10,Time to go full throttle!,"You've got the right spirit, 
but your opponent's just as fired up! 
I just can't wait to see 
how intense the battle is gonna be.",1900,2900,100,200,150,300,1900,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92311,923,11,My chance of winning is about 120%!,"What?! You've already declared 
yourself the champion?! 
That's really fired up your opponents. 
The sparks are flying!",2400,2900,150,200,200,300,2400,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
92312,923,12,Looks like the victory is mine!,"Yowza! That's some serious 
confidence right there! 
Now everyone's declaring that 
they're the champion! This is 
shaping up to be one white-hot battle!",2900,2900,200,200,300,300,2900,2024-02-27 09:30:24.575761,2024-02-27 09:30:24.575761
