id,kind,description,conditions,created_at,updated_at
545,2,Reward Boost restoration time shortens by 920 seconds,"{""shortened_sec"":920}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
546,2,Reward Boost restoration time shortens by 925 seconds,"{""shortened_sec"":925}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
547,2,Reward Boost restoration time shortens by 930 seconds,"{""shortened_sec"":930}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
548,2,Reward Boost restoration time shortens by 935 seconds,"{""shortened_sec"":935}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
549,2,Reward Boost restoration time shortens by 940 seconds,"{""shortened_sec"":940}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
550,2,Reward Boost restoration time shortens by 945 seconds,"{""shortened_sec"":945}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
551,2,Reward Boost restoration time shortens by 950 seconds,"{""shortened_sec"":950}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
552,2,Reward Boost restoration time shortens by 955 seconds,"{""shortened_sec"":955}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
553,2,Reward Boost restoration time shortens by 960 seconds,"{""shortened_sec"":960}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
554,2,Reward Boost restoration time shortens by 965 seconds,"{""shortened_sec"":965}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
555,2,Reward Boost restoration time shortens by 970 seconds,"{""shortened_sec"":970}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
556,2,Reward Boost restoration time shortens by 975 seconds,"{""shortened_sec"":975}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
557,2,Reward Boost restoration time shortens by 980 seconds,"{""shortened_sec"":980}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
558,2,Reward Boost restoration time shortens by 985 seconds,"{""shortened_sec"":985}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
559,2,Reward Boost restoration time shortens by 990 seconds,"{""shortened_sec"":990}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
560,2,Reward Boost restoration time shortens by 995 seconds,"{""shortened_sec"":995}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
561,2,Reward Boost restoration time shortens by 1000 seconds,"{""shortened_sec"":1000}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
562,3,STA restoration time shortens by 51 seconds,"{""shortened_sec"":51}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
563,3,STA restoration time shortens by 52 seconds,"{""shortened_sec"":52}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
564,3,STA restoration time shortens by 53 seconds,"{""shortened_sec"":53}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
565,3,STA restoration time shortens by 54 seconds,"{""shortened_sec"":54}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
566,3,STA restoration time shortens by 55 seconds,"{""shortened_sec"":55}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
567,2,Reward Boost restoration time shortens by 1005 seconds,"{""shortened_sec"":1005}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
568,2,Reward Boost restoration time shortens by 1010 seconds,"{""shortened_sec"":1010}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
569,2,Reward Boost restoration time shortens by 1015 seconds,"{""shortened_sec"":1015}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
570,2,Reward Boost restoration time shortens by 1020 seconds,"{""shortened_sec"":1020}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
571,2,Reward Boost restoration time shortens by 1025 seconds,"{""shortened_sec"":1025}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
572,2,Reward Boost restoration time shortens by 1030 seconds,"{""shortened_sec"":1030}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
573,2,Reward Boost restoration time shortens by 1035 seconds,"{""shortened_sec"":1035}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
574,2,Reward Boost restoration time shortens by 1040 seconds,"{""shortened_sec"":1040}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
575,2,Reward Boost restoration time shortens by 1045 seconds,"{""shortened_sec"":1045}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
576,2,Reward Boost restoration time shortens by 1050 seconds,"{""shortened_sec"":1050}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
577,2,Reward Boost restoration time shortens by 1055 seconds,"{""shortened_sec"":1055}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
578,2,Reward Boost restoration time shortens by 1060 seconds,"{""shortened_sec"":1060}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
579,2,Reward Boost restoration time shortens by 1065 seconds,"{""shortened_sec"":1065}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
580,2,Reward Boost restoration time shortens by 1070 seconds,"{""shortened_sec"":1070}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
581,2,Reward Boost restoration time shortens by 1075 seconds,"{""shortened_sec"":1075}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
582,2,Reward Boost restoration time shortens by 1080 seconds,"{""shortened_sec"":1080}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
583,2,Reward Boost restoration time shortens by 1085 seconds,"{""shortened_sec"":1085}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
584,2,Reward Boost restoration time shortens by 1090 seconds,"{""shortened_sec"":1090}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
585,2,Reward Boost restoration time shortens by 1095 seconds,"{""shortened_sec"":1095}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
586,2,Reward Boost restoration time shortens by 1100 seconds,"{""shortened_sec"":1100}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
587,3,STA restoration time shortens by 56 seconds,"{""shortened_sec"":56}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
588,3,STA restoration time shortens by 57 seconds,"{""shortened_sec"":57}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
589,3,STA restoration time shortens by 58 seconds,"{""shortened_sec"":58}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
590,3,STA restoration time shortens by 59 seconds,"{""shortened_sec"":59}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
591,3,STA restoration time shortens by 60 seconds,"{""shortened_sec"":60}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
592,2,Reward Boost restoration time shortens by 1105 seconds,"{""shortened_sec"":1105}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
593,2,Reward Boost restoration time shortens by 1110 seconds,"{""shortened_sec"":1110}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
594,2,Reward Boost restoration time shortens by 1115 seconds,"{""shortened_sec"":1115}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
595,2,Reward Boost restoration time shortens by 1120 seconds,"{""shortened_sec"":1120}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
596,2,Reward Boost restoration time shortens by 1125 seconds,"{""shortened_sec"":1125}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
597,2,Reward Boost restoration time shortens by 1130 seconds,"{""shortened_sec"":1130}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
598,2,Reward Boost restoration time shortens by 1135 seconds,"{""shortened_sec"":1135}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
599,2,Reward Boost restoration time shortens by 1140 seconds,"{""shortened_sec"":1140}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
600,2,Reward Boost restoration time shortens by 1145 seconds,"{""shortened_sec"":1145}",2024-04-30 09:29:10.636383,2024-04-30 09:29:10.636383
601,2,Reward Boost restoration time shortens by 1150 seconds,"{""shortened_sec"":1150}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
602,2,Reward Boost restoration time shortens by 1155 seconds,"{""shortened_sec"":1155}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
603,2,Reward Boost restoration time shortens by 1160 seconds,"{""shortened_sec"":1160}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
604,2,Reward Boost restoration time shortens by 1165 seconds,"{""shortened_sec"":1165}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
605,2,Reward Boost restoration time shortens by 1170 seconds,"{""shortened_sec"":1170}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
606,2,Reward Boost restoration time shortens by 1175 seconds,"{""shortened_sec"":1175}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
607,2,Reward Boost restoration time shortens by 1180 seconds,"{""shortened_sec"":1180}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
608,2,Reward Boost restoration time shortens by 1185 seconds,"{""shortened_sec"":1185}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
609,2,Reward Boost restoration time shortens by 1190 seconds,"{""shortened_sec"":1190}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
610,2,Reward Boost restoration time shortens by 1195 seconds,"{""shortened_sec"":1195}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
611,2,Reward Boost restoration time shortens by 1200 seconds,"{""shortened_sec"":1200}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
613,5,"Number of available attempts for 
""[AGL] Activate Your Hidden Potential"" increases by 1","{""area_id"":225,""additional_count"":1}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
614,5,"Number of available attempts for 
""[TEQ] Activate Your Hidden Potential"" increases by 1","{""area_id"":226,""additional_count"":1}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
615,5,"Number of available attempts for 
""[INT] Activate Your Hidden Potential"" increases by 1","{""area_id"":227,""additional_count"":1}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
616,5,"Number of available attempts for 
""[STR] Activate Your Hidden Potential"" increases by 1","{""area_id"":228,""additional_count"":1}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
617,5,"Number of available attempts for 
""[PHY] Activate Your Hidden Potential"" increases by 1","{""area_id"":229,""additional_count"":1}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
619,5,"Number of available attempts for 
""Ultimate Red Zone [Majin Buu Saga]"" increases by 1","{""area_id"":787,""additional_count"":1}",2024-04-30 09:29:10.641928,2024-04-30 09:29:10.641928
