id,grow_type,lv,coef,created_at,updated_at
997,41,117,0.975,2024-04-30 09:31:50.399088,2024-04-30 09:31:50.399088
998,41,118,0.983,2024-04-30 09:31:50.399088,2024-04-30 09:31:50.399088
999,41,119,0.992,2024-04-30 09:31:50.399088,2024-04-30 09:31:50.399088
1000,41,120,1.0,2024-04-30 09:31:50.399088,2024-04-30 09:31:50.399088
1001,50,1,0.0,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1002,50,2,0.007,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1003,50,3,0.013,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1004,50,4,0.02,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1005,50,5,0.027,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1006,50,6,0.034,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1007,50,7,0.04,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1008,50,8,0.047,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1009,50,9,0.054,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1010,50,10,0.06,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1011,50,11,0.067,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1012,50,12,0.074,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1013,50,13,0.081,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1014,50,14,0.087,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1015,50,15,0.094,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1016,50,16,0.101,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1017,50,17,0.107,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1018,50,18,0.114,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1019,50,19,0.121,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1020,50,20,0.128,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1021,50,21,0.134,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1022,50,22,0.141,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1023,50,23,0.148,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1024,50,24,0.154,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1025,50,25,0.161,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1026,50,26,0.168,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1027,50,27,0.174,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1028,50,28,0.181,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1029,50,29,0.188,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1030,50,30,0.195,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1031,50,31,0.201,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1032,50,32,0.208,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1033,50,33,0.215,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1034,50,34,0.221,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1035,50,35,0.228,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1036,50,36,0.235,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1037,50,37,0.242,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1038,50,38,0.248,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1039,50,39,0.255,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1040,50,40,0.262,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1041,50,41,0.268,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1042,50,42,0.275,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1043,50,43,0.282,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1044,50,44,0.289,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1045,50,45,0.295,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1046,50,46,0.302,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1047,50,47,0.309,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1048,50,48,0.315,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1049,50,49,0.322,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1050,50,50,0.329,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1051,50,51,0.336,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1052,50,52,0.342,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1053,50,53,0.349,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1054,50,54,0.356,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1055,50,55,0.362,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1056,50,56,0.369,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1057,50,57,0.376,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1058,50,58,0.383,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1059,50,59,0.389,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1060,50,60,0.396,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1061,50,61,0.403,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1062,50,62,0.409,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1063,50,63,0.416,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1064,50,64,0.423,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1065,50,65,0.43,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1066,50,66,0.436,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1067,50,67,0.443,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1068,50,68,0.45,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1069,50,69,0.456,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1070,50,70,0.463,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1071,50,71,0.47,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1072,50,72,0.477,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1073,50,73,0.483,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1074,50,74,0.49,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1075,50,75,0.497,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1076,50,76,0.503,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1077,50,77,0.51,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1078,50,78,0.517,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1079,50,79,0.523,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1080,50,80,0.53,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1081,50,81,0.537,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1082,50,82,0.544,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1083,50,83,0.55,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1084,50,84,0.557,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1085,50,85,0.564,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1086,50,86,0.57,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1087,50,87,0.577,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1088,50,88,0.584,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1089,50,89,0.591,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1090,50,90,0.597,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1091,50,91,0.604,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1092,50,92,0.611,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1093,50,93,0.617,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1094,50,94,0.624,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1095,50,95,0.631,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1096,50,96,0.638,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1097,50,97,0.644,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1098,50,98,0.651,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1099,50,99,0.658,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1100,50,100,0.664,2024-04-30 09:31:50.404978,2024-04-30 09:31:50.404978
1101,50,101,0.671,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1102,50,102,0.678,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1103,50,103,0.685,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1104,50,104,0.691,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1105,50,105,0.698,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1106,50,106,0.705,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1107,50,107,0.711,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1108,50,108,0.718,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1109,50,109,0.725,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1110,50,110,0.732,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1111,50,111,0.738,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1112,50,112,0.745,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1113,50,113,0.752,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1114,50,114,0.758,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1115,50,115,0.765,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1116,50,116,0.772,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1117,50,117,0.779,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1118,50,118,0.785,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1119,50,119,0.792,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1120,50,120,0.799,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1121,50,121,0.805,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1122,50,122,0.812,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1123,50,123,0.819,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1124,50,124,0.826,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1125,50,125,0.832,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1126,50,126,0.839,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1127,50,127,0.846,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1128,50,128,0.852,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1129,50,129,0.859,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1130,50,130,0.866,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1131,50,131,0.872,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1132,50,132,0.879,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1133,50,133,0.886,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1134,50,134,0.893,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1135,50,135,0.899,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1136,50,136,0.906,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1137,50,137,0.913,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1138,50,138,0.919,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1139,50,139,0.926,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1140,50,140,0.933,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1141,50,141,0.94,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1142,50,142,0.946,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1143,50,143,0.953,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1144,50,144,0.96,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1145,50,145,0.966,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1146,50,146,0.973,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1147,50,147,0.98,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1148,50,148,0.987,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1149,50,149,0.993,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1150,50,150,1.0,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1151,41,121,1.04,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1152,41,122,1.08,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1153,41,123,1.12,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1154,41,124,1.16,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1155,41,125,1.2,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1156,41,126,1.24,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1157,41,127,1.28,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1158,41,128,1.32,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1159,41,129,1.36,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1160,41,130,1.4,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1161,41,131,1.44,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1162,41,132,1.48,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1163,41,133,1.52,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1164,41,134,1.56,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1165,41,135,1.6,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1166,41,136,1.64,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1167,41,137,1.68,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1168,41,138,1.72,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1169,41,139,1.76,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1170,41,140,1.8,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1171,1000,1,0.007,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1172,1000,2,0.014,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1173,1000,3,0.021,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1174,1000,4,0.028,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1175,1000,5,0.035,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1176,1000,6,0.042,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1177,1000,7,0.049,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1178,1000,8,0.056,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1179,1000,9,0.063,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1180,1000,10,0.07,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1181,1000,11,0.077,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1182,1000,12,0.084,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1183,1000,13,0.091,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1184,1000,14,0.098,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1185,1000,15,0.105,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1186,1000,16,0.112,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1187,1000,17,0.119,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1188,1000,18,0.126,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1189,1000,19,0.133,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1190,1000,20,0.14,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1191,1000,21,0.147,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1192,1000,22,0.154,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1193,1000,23,0.161,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1194,1000,24,0.168,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1195,1000,25,0.175,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1196,1000,26,0.182,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1197,1000,27,0.189,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1198,1000,28,0.196,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1199,1000,29,0.203,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1200,1000,30,0.21,2024-04-30 09:31:50.410894,2024-04-30 09:31:50.410894
1201,1000,31,0.217,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1202,1000,32,0.224,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1203,1000,33,0.231,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1204,1000,34,0.238,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1205,1000,35,0.245,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1206,1000,36,0.252,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1207,1000,37,0.259,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1208,1000,38,0.266,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1209,1000,39,0.273,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1210,1000,40,0.28,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1211,1000,41,0.287,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1212,1000,42,0.294,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1213,1000,43,0.301,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1214,1000,44,0.308,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1215,1000,45,0.315,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1216,1000,46,0.322,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1217,1000,47,0.329,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1218,1000,48,0.336,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1219,1000,49,0.343,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1220,1000,50,0.35,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1221,1000,51,0.357,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1222,1000,52,0.364,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1223,1000,53,0.371,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1224,1000,54,0.378,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1225,1000,55,0.385,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1226,1000,56,0.392,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1227,1000,57,0.399,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1228,1000,58,0.406,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1229,1000,59,0.413,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1230,1000,60,0.42,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1231,1000,61,0.427,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1232,1000,62,0.434,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1233,1000,63,0.441,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1234,1000,64,0.448,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1235,1000,65,0.455,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1236,1000,66,0.462,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1237,1000,67,0.469,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1238,1000,68,0.476,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1239,1000,69,0.483,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1240,1000,70,0.49,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1241,1000,71,0.497,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1242,1000,72,0.504,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1243,1000,73,0.511,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1244,1000,74,0.518,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1245,1000,75,0.525,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1246,1000,76,0.532,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1247,1000,77,0.539,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1248,1000,78,0.546,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1249,1000,79,0.553,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1250,1000,80,0.56,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1251,1000,81,0.567,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1252,1000,82,0.574,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1253,1000,83,0.581,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1254,1000,84,0.588,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1255,1000,85,0.595,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1256,1000,86,0.602,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1257,1000,87,0.609,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1258,1000,88,0.616,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1259,1000,89,0.623,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1260,1000,90,0.63,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1261,1000,91,0.637,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1262,1000,92,0.644,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1263,1000,93,0.651,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1264,1000,94,0.658,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1265,1000,95,0.665,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1266,1000,96,0.672,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1267,1000,97,0.679,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1268,1000,98,0.686,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1269,1000,99,0.693,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1270,1000,100,0.7,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1271,1000,101,0.707,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1272,1000,102,0.714,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1273,1000,103,0.721,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1274,1000,104,0.728,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1275,1000,105,0.735,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1276,1000,106,0.742,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1277,1000,107,0.749,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1278,1000,108,0.756,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1279,1000,109,0.763,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1280,1000,110,0.77,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1281,1000,111,0.777,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1282,1000,112,0.784,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1283,1000,113,0.791,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1284,1000,114,0.798,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1285,1000,115,0.805,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1286,1000,116,0.812,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1287,1000,117,0.819,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1288,1000,118,0.826,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1289,1000,119,0.833,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1290,1000,120,0.84,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1291,1000,121,0.847,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1292,1000,122,0.854,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1293,1000,123,0.861,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1294,1000,124,0.868,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1295,1000,125,0.875,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1296,1000,126,0.882,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1297,1000,127,0.889,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1298,1000,128,0.896,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1299,1000,129,0.903,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1300,1000,130,0.91,2024-04-30 09:31:50.416654,2024-04-30 09:31:50.416654
1301,1000,131,0.917,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1302,1000,132,0.924,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1303,1000,133,0.931,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1304,1000,134,0.938,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1305,1000,135,0.945,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1306,1000,136,0.952,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1307,1000,137,0.959,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1308,1000,138,0.966,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1309,1000,139,0.973,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
1310,1000,140,1.0,2024-04-30 09:31:50.420132,2024-04-30 09:31:50.420132
