id,budokai_id,priority,player_description,announcer_description,additional_hp_percent,max_hp_percent,additional_atk_percent,max_atk_percent,additional_def_percent,max_def_percent,additional_point_percent,created_at,updated_at
4701,47,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
4702,47,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
4703,47,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
4704,47,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
4705,47,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
4706,47,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
4707,47,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
4708,47,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
4709,47,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
4710,47,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
4711,47,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
4712,47,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
4801,48,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
4802,48,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
4803,48,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
4804,48,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
4805,48,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
4806,48,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
4807,48,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
4808,48,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
4809,48,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
4810,48,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
4811,48,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
4812,48,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
4901,49,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
4902,49,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
4903,49,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
4904,49,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
4905,49,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
4906,49,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
4907,49,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
4908,49,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
4909,49,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
4910,49,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
4911,49,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
4912,49,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
5001,50,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
5002,50,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
5003,50,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
5004,50,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
5005,50,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
5006,50,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
5007,50,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
5008,50,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
5009,50,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
5010,50,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
5011,50,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
5012,50,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
5101,51,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
5102,51,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
5103,51,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
5104,51,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
5105,51,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
5106,51,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
5107,51,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
5108,51,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
5109,51,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
5110,51,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
5111,51,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
5112,51,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
5201,52,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
5202,52,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
5203,52,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
5204,52,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
5205,52,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
5206,52,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
5207,52,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
5208,52,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
5209,52,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
5210,52,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
5211,52,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
5212,52,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
5301,53,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
5302,53,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
5303,53,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
5304,53,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
5305,53,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
5306,53,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
5307,53,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
5308,53,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
5309,53,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
5310,53,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
5311,53,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
5312,53,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
102201,1022,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
102202,1022,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
102203,1022,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
102204,1022,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
102205,1022,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
102206,1022,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
102207,1022,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
102208,1022,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
102209,1022,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
102210,1022,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
102211,1022,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
102212,1022,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
