id,name,kana,created_at,updated_at
769,ヒルデガーン(完全体)(変身),ひるでがーん(かんぜんたい)(へんしん),2024-07-17 02:05:49,2024-07-17 02:05:49
770,ピッコロ&孫悟飯(幼年期)/孫悟飯(幼年期),ぴっころ&そんごはん(ようねんき)/そんごはん(ようねんき),2024-07-17 02:05:49,2024-07-17 02:05:49
771,超サイヤ人ゴッドSSゴジータ(変身),すーぱーさいやじんごっどSSごじーた(へんしん),2024-07-17 02:05:49,2024-07-17 02:05:49
772,超サイヤ人ブロリー(フルパワー)(変身),すーぱーさいやじんぶろりー(ふるぱわー)(へんしん),2024-07-17 02:05:49,2024-07-17 02:05:49
773,ビルス(パジャマ),びるす(ぱじゃま),2024-07-17 02:05:49,2024-07-17 02:05:49
774,ビルス(パジャマ)(寝覚め),びるす(ぱじゃま)(ねざめ),2024-07-17 02:05:49,2024-07-17 02:05:49
775,ゴクウブラック(超サイヤ人ロゼ)(分身),ごくうぶらっく(すーぱーさいやじんろぜ)(ぶんしん),2024-07-17 02:05:49,2024-07-17 02:05:49
776,孫悟飯(ビースト),そんごはん(びーすと),2024-07-17 02:05:49,2024-07-17 02:05:49
777,ガンマ1号&ガンマ2号,がんま1ごう&がんま2ごう,2024-07-17 02:05:49,2024-07-17 02:05:49
778,ガンマ1号&ガンマ2号/ガンマ1号,がんま1ごう&がんま2ごう/がんま1ごう,2024-07-17 02:05:49,2024-07-17 02:05:49
779,ガンマ1号&ガンマ2号/ガンマ1号(スタンバイ),がんま1ごう&がんま2ごう/がんま1ごう(すたんばい),2024-07-17 02:05:49,2024-07-17 02:05:49
780,ガンマ1号(交代),がんま1ごう(こうたい),2024-07-17 02:05:49,2024-07-17 02:05:49
781,ブヨン,ぶよん,2024-07-17 02:05:49,2024-07-17 02:05:49
782,トッポ(破壊神モード)(変身),とっぽ(はかいしんもーど)(へんしん),2024-07-17 02:05:49,2024-07-17 02:05:49
783,カトペスラ,かとぺすら,2024-07-17 02:05:49,2024-07-17 02:05:49
784,超サイヤ人ベジータ(変身),すーぱーさいやじんべじーた(へんしん),2024-07-17 02:05:49,2024-07-17 02:05:49
785,シルバー大佐,しるばーたいさ,2024-07-17 02:05:49,2024-07-17 02:05:49
786,ホワイト将軍,ほわいとしょうぐん,2024-07-17 02:05:49,2024-07-17 02:05:49
787,孫悟空(少年期)&クリリン(少年期)&ブルマ(少女期),そんごくう(しょうねんき)&くりりん(しょうねんき)&ぶるま(しょうじょき),2024-07-17 02:05:49,2024-07-17 02:05:49
788,カリン様,かりんさま,2024-07-17 02:05:49,2024-07-17 02:05:49
789,超サイヤ人2トランクス(未来),すーぱーさいやじん2とらんくす(みらい),2024-07-17 02:05:49,2024-07-17 02:05:49
790,孫悟空(身勝手の極意)(覚醒),そんごくう(みがってのごくい)(かくせい),2024-07-17 02:05:49,2024-07-17 02:05:49
792,ジレン,じれん,2024-07-17 02:05:49,2024-07-17 02:05:49
793,ジレン(フルパワー),じれん(ふるぱわー),2024-07-17 02:05:49,2024-07-17 02:05:49
9998,ミスター・サタン像,みすたー・さたんぞう,2024-07-17 02:05:48,2024-07-17 02:05:48
9999,カードなし,,2024-07-17 02:05:48,2024-07-17 02:05:48
10001,RR軍ロボット1,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10002,RR軍ロボット2,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10003,アニラーザ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10004,アボ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10005,アリジゴクもどき,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10006,アンギラ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10007,アンゴル,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10008,イメッガ兵,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10009,ウサギ団団員A,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10010,ウサギ団団員B,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10011,オニオン,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10012,ガステル,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10013,カクンサ,かくんさ,2024-07-17 02:05:49,2024-07-17 02:05:49
10014,カド,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10015,カーセラル,かーせらる,2024-07-17 02:05:49,2024-07-17 02:05:49
10016,キャビラ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10017,キュウコンマン,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10018,グリール,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10019,グリール(複製),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10020,グルメス,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10021,クローンクリリン,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10022,クローントランクス,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10023,クローンピッコロ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10024,クローンベジータ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10025,クローンヤムチャ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10026,クローン天津飯,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10027,クローン孫悟空,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10028,クローン孫悟飯,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10029,クローン魔人ブウ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10030,ゲットー,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10031,メズ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10032,ゴラ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10033,-,かーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10034,サオネル,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10035,シュラ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10036,ズーナマ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10037,スラッグ兵,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10038,スーパーΣ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10039,スーパーΣII,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10040,スーパーΣIII,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10041,スーパーハッチヒャック,すーぱーはっちひゃっく,2024-07-17 02:05:49,2024-07-17 02:05:49
10042,ドクター・コーチン,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10043,ドクター・ミュー,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10044,ドロダボ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10045,トオロ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10046,トランクス(GT),とらんくす(GT),2024-07-17 02:05:49,2024-07-17 02:05:49
10047,トービ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10048,ナット,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10049,ネージ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10050,バイオマン,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10051,バイオ戦士,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10052,バジル,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10053,パンチマシン,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10054,ビース,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10055,ビーデル(GT)(寄生),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10056,ピッコロ(洗脳),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10057,ピラフ一味,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10058,ピリナ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10059,ヒルデガーン(上半身),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10060,ヒルデガーン(下半身),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10061,ブロッコ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10062,フリーザ兵2,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10063,フリーザ兵3,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10064,フリーザ兵4,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10065,フリーザ兵5,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10066,ボンゴ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10067,ボンパラ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10068,マンバ,まんば,2024-07-17 02:05:49,2024-07-17 02:05:49
10069,ムッチー,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10070,ムッチー・モッチー,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10071,ゴズ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10072,メダマッチャ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10073,メタリック軍曹,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10074,メラ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10075,モア,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10076,モンナ(巨大化),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10077,ラッカル,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10078,ラベンダ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10079,リベト,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10080,ルシフェル,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10081,ルード,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10082,ルード(パン吸収),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10083,レジック,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10084,ロージィ,ろーじぃ,2024-07-17 02:05:49,2024-07-17 02:05:49
10085,亀仙人(呪縛),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10086,修業用ジンコウマン,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10087,六星龍(乙姫),りゅうしんろん(おとひめ),2024-07-17 02:05:49,2024-07-17 02:05:49
10088,北の界王神,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10089,南の界王神,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10090,合体アカ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10091,大ダニ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10092,妖魔王,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10093,密猟者(A),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10094,密猟者(B),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10095,巨大バイオブロリー,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10096,界王,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10097,第9宇宙の刺客,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10098,超サイヤ人孫悟天(GT),ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10099,超七星龍,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10100,ゾルド,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10101,タード,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10102,ガッシュ,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10103,ビネガー,ゆーざーかーどなし,2024-07-17 02:05:49,2024-07-17 02:05:49
10104,ジャッキー・チュン像,じゃっきー・ちゅんぞう,2024-07-17 02:05:49,2024-07-17 02:05:49
10105,ベルゼブブ,べるぜぶぶ,2024-07-17 02:05:49,2024-07-17 02:05:49
10106,ハイヤードラゴン,はいやーどらごん,2024-07-17 02:05:49,2024-07-17 02:05:49
10107,スーパーサタン像(ダイヤ),すーぱーさたんぞう(だいや),2024-07-17 02:05:49,2024-07-17 02:05:49
